contestID,choiceID,precID,precname,splitID,splitname,count,cont_ch
182,120,908,GE0014,908,244 DEM,0,182_120
182,130,908,GE0014,908,244 DEM,0,182_130
182,135,908,GE0014,908,244 DEM,0,182_135
182,140,908,GE0014,908,244 DEM,0,182_140
192,155,908,GE0014,908,244 DEM,0,192_155
192,160,908,GE0014,908,244 DEM,0,192_160
192,165,908,GE0014,908,244 DEM,0,192_165
192,170,908,GE0014,908,244 DEM,0,192_170
192,175,908,GE0014,908,244 DEM,0,192_175
192,180,908,GE0014,908,244 DEM,0,192_180
192,185,908,GE0014,908,244 DEM,0,192_185
192,190,908,GE0014,908,244 DEM,0,192_190
202,200,908,GE0014,908,244 DEM,0,202_200
212,215,908,GE0014,908,244 DEM,0,212_215
222,225,908,GE0014,908,244 DEM,0,222_225
382,575,908,GE0014,908,244 DEM,0,382_575
382,580,908,GE0014,908,244 DEM,0,382_580
382,585,908,GE0014,908,244 DEM,0,382_585
382,590,908,GE0014,908,244 DEM,0,382_590
382,595,908,GE0014,908,244 DEM,0,382_595
382,600,908,GE0014,908,244 DEM,0,382_600
382,605,908,GE0014,908,244 DEM,0,382_605
676,915,908,GE0014,908,244 DEM,0,676_915
676,920,908,GE0014,908,244 DEM,0,676_920
677,925,908,GE0014,908,244 DEM,0,677_925
677,930,908,GE0014,908,244 DEM,0,677_930
1112,1220,908,GE0014,908,244 DEM,0,1112_1220
2022,2120,908,GE0014,908,244 DEM,0,2022_2120
3007,1,908,GE0014,908,244 DEM,0,3007_1
3032,1,908,GE0014,908,244 DEM,0,3032_1
3032,2,908,GE0014,908,244 DEM,0,3032_2
3097,1,908,GE0014,908,244 DEM,0,3097_1
4022,3775,908,GE0014,908,244 DEM,0,4022_3775
4022,3780,908,GE0014,908,244 DEM,0,4022_3780
181,100,908,GE0014,909,244 REP,0,181_100
181,105,908,GE0014,909,244 REP,0,181_105
191,145,908,GE0014,909,244 REP,0,191_145
191,150,908,GE0014,909,244 REP,0,191_150
201,195,908,GE0014,909,244 REP,0,201_195
211,210,908,GE0014,909,244 REP,0,211_210
221,220,908,GE0014,909,244 REP,0,221_220
381,570,908,GE0014,909,244 REP,0,381_570
1111,1215,908,GE0014,909,244 REP,0,1111_1215
2021,2115,908,GE0014,909,244 REP,0,2021_2115
3006,1,908,GE0014,909,244 REP,0,3006_1
3006,2,908,GE0014,909,244 REP,0,3006_2
3031,1,908,GE0014,909,244 REP,0,3031_1
3031,2,908,GE0014,909,244 REP,0,3031_2
3036,1,908,GE0014,909,244 REP,0,3036_1
3096,1,908,GE0014,909,244 REP,0,3096_1
7369,1,908,GE0014,909,244 REP,0,7369_1
4021,3760,908,GE0014,909,244 REP,0,4021_3760
4021,3765,908,GE0014,909,244 REP,0,4021_3765
4021,3770,908,GE0014,909,244 REP,0,4021_3770
4571,3755,908,GE0014,909,244 REP,0,4571_3755
382,575,908,GE0014,910,FED14 DEM,0,382_575
382,580,908,GE0014,910,FED14 DEM,0,382_580
382,585,908,GE0014,910,FED14 DEM,0,382_585
382,590,908,GE0014,910,FED14 DEM,0,382_590
382,595,908,GE0014,910,FED14 DEM,0,382_595
382,600,908,GE0014,910,FED14 DEM,0,382_600
382,605,908,GE0014,910,FED14 DEM,0,382_605
381,570,908,GE0014,911,FED14 REP,0,381_570
182,110,908,GE0014,912,245 DEM,0,182_110
182,115,908,GE0014,912,245 DEM,0,182_115
182,120,908,GE0014,912,245 DEM,0,182_120
182,130,908,GE0014,912,245 DEM,0,182_130
182,135,908,GE0014,912,245 DEM,0,182_135
182,140,908,GE0014,912,245 DEM,0,182_140
192,155,908,GE0014,912,245 DEM,0,192_155
192,160,908,GE0014,912,245 DEM,0,192_160
192,165,908,GE0014,912,245 DEM,0,192_165
192,170,908,GE0014,912,245 DEM,0,192_170
192,175,908,GE0014,912,245 DEM,0,192_175
192,180,908,GE0014,912,245 DEM,0,192_180
192,185,908,GE0014,912,245 DEM,0,192_185
192,190,908,GE0014,912,245 DEM,0,192_190
202,200,908,GE0014,912,245 DEM,0,202_200
212,215,908,GE0014,912,245 DEM,0,212_215
222,225,908,GE0014,912,245 DEM,0,222_225
382,575,908,GE0014,912,245 DEM,0,382_575
382,580,908,GE0014,912,245 DEM,0,382_580
382,585,908,GE0014,912,245 DEM,0,382_585
382,590,908,GE0014,912,245 DEM,0,382_590
382,595,908,GE0014,912,245 DEM,0,382_595
382,600,908,GE0014,912,245 DEM,0,382_600
382,605,908,GE0014,912,245 DEM,0,382_605
676,915,908,GE0014,912,245 DEM,0,676_915
676,920,908,GE0014,912,245 DEM,0,676_920
677,925,908,GE0014,912,245 DEM,0,677_925
677,930,908,GE0014,912,245 DEM,0,677_930
1112,1220,908,GE0014,912,245 DEM,0,1112_1220
2022,2120,908,GE0014,912,245 DEM,0,2022_2120
3007,1,908,GE0014,912,245 DEM,0,3007_1
3032,1,908,GE0014,912,245 DEM,0,3032_1
3032,2,908,GE0014,912,245 DEM,0,3032_2
3097,1,908,GE0014,912,245 DEM,0,3097_1
4022,3775,908,GE0014,912,245 DEM,0,4022_3775
4022,3780,908,GE0014,912,245 DEM,0,4022_3780
8003,1,908,GE0014,912,245 DEM,0,8003_1
8003,2,908,GE0014,912,245 DEM,0,8003_2
181,100,908,GE0014,913,245 REP,0,181_100
181,105,908,GE0014,913,245 REP,0,181_105
191,145,908,GE0014,913,245 REP,0,191_145
191,150,908,GE0014,913,245 REP,0,191_150
201,195,908,GE0014,913,245 REP,0,201_195
211,210,908,GE0014,913,245 REP,0,211_210
221,220,908,GE0014,913,245 REP,0,221_220
381,570,908,GE0014,913,245 REP,0,381_570
1111,1215,908,GE0014,913,245 REP,0,1111_1215
2021,2115,908,GE0014,913,245 REP,0,2021_2115
3006,1,908,GE0014,913,245 REP,0,3006_1
3006,2,908,GE0014,913,245 REP,0,3006_2
3031,1,908,GE0014,913,245 REP,0,3031_1
3031,2,908,GE0014,913,245 REP,0,3031_2
3036,1,908,GE0014,913,245 REP,0,3036_1
3096,1,908,GE0014,913,245 REP,0,3096_1
7369,1,908,GE0014,913,245 REP,0,7369_1
4021,3760,908,GE0014,913,245 REP,0,4021_3760
4021,3765,908,GE0014,913,245 REP,0,4021_3765
4021,3770,908,GE0014,913,245 REP,0,4021_3770
4571,3755,908,GE0014,913,245 REP,0,4571_3755
8003,1,908,GE0014,913,245 REP,0,8003_1
8003,2,908,GE0014,913,245 REP,0,8003_2
8003,1,908,GE0014,914,245 NP,0,8003_1
8003,2,908,GE0014,914,245 NP,0,8003_2
182,110,915,GE0015,915,246 DEM,0,182_110
182,115,915,GE0015,915,246 DEM,0,182_115
182,120,915,GE0015,915,246 DEM,0,182_120
182,130,915,GE0015,915,246 DEM,0,182_130
182,135,915,GE0015,915,246 DEM,0,182_135
182,140,915,GE0015,915,246 DEM,0,182_140
192,155,915,GE0015,915,246 DEM,0,192_155
192,160,915,GE0015,915,246 DEM,0,192_160
192,165,915,GE0015,915,246 DEM,0,192_165
192,170,915,GE0015,915,246 DEM,0,192_170
192,175,915,GE0015,915,246 DEM,0,192_175
192,180,915,GE0015,915,246 DEM,0,192_180
192,185,915,GE0015,915,246 DEM,0,192_185
192,190,915,GE0015,915,246 DEM,0,192_190
202,200,915,GE0015,915,246 DEM,0,202_200
212,215,915,GE0015,915,246 DEM,0,212_215
222,225,915,GE0015,915,246 DEM,0,222_225
382,575,915,GE0015,915,246 DEM,0,382_575
382,580,915,GE0015,915,246 DEM,0,382_580
382,585,915,GE0015,915,246 DEM,0,382_585
382,590,915,GE0015,915,246 DEM,0,382_590
382,595,915,GE0015,915,246 DEM,0,382_595
382,600,915,GE0015,915,246 DEM,0,382_600
382,605,915,GE0015,915,246 DEM,0,382_605
676,915,915,GE0015,915,246 DEM,0,676_915
676,920,915,GE0015,915,246 DEM,0,676_920
677,925,915,GE0015,915,246 DEM,0,677_925
677,930,915,GE0015,915,246 DEM,0,677_930
1862,1950,915,GE0015,915,246 DEM,0,1862_1950
3007,1,915,GE0015,915,246 DEM,0,3007_1
3032,1,915,GE0015,915,246 DEM,0,3032_1
3032,2,915,GE0015,915,246 DEM,0,3032_2
3097,1,915,GE0015,915,246 DEM,0,3097_1
4022,3775,915,GE0015,915,246 DEM,0,4022_3775
4022,3780,915,GE0015,915,246 DEM,0,4022_3780
9398,1,915,GE0015,915,246 DEM,0,9398_1
181,100,915,GE0015,916,246 REP,0,181_100
181,105,915,GE0015,916,246 REP,0,181_105
191,145,915,GE0015,916,246 REP,0,191_145
191,150,915,GE0015,916,246 REP,0,191_150
201,195,915,GE0015,916,246 REP,0,201_195
211,210,915,GE0015,916,246 REP,0,211_210
221,220,915,GE0015,916,246 REP,0,221_220
381,570,915,GE0015,916,246 REP,0,381_570
1861,1940,915,GE0015,916,246 REP,0,1861_1940
1861,1945,915,GE0015,916,246 REP,0,1861_1945
3006,1,915,GE0015,916,246 REP,0,3006_1
3006,2,915,GE0015,916,246 REP,0,3006_2
3031,1,915,GE0015,916,246 REP,0,3031_1
3031,2,915,GE0015,916,246 REP,0,3031_2
3036,1,915,GE0015,916,246 REP,0,3036_1
3096,1,915,GE0015,916,246 REP,0,3096_1
7369,1,915,GE0015,916,246 REP,0,7369_1
4021,3760,915,GE0015,916,246 REP,0,4021_3760
4021,3765,915,GE0015,916,246 REP,0,4021_3765
4021,3770,915,GE0015,916,246 REP,0,4021_3770
4571,3755,915,GE0015,916,246 REP,0,4571_3755
382,575,915,GE0015,917,FED14 DEM,0,382_575
382,580,915,GE0015,917,FED14 DEM,0,382_580
382,585,915,GE0015,917,FED14 DEM,0,382_585
382,590,915,GE0015,917,FED14 DEM,0,382_590
382,595,915,GE0015,917,FED14 DEM,0,382_595
382,600,915,GE0015,917,FED14 DEM,0,382_600
382,605,915,GE0015,917,FED14 DEM,0,382_605
381,570,915,GE0015,918,FED14 REP,0,381_570
182,110,915,GE0015,919,247 DEM,0,182_110
182,115,915,GE0015,919,247 DEM,0,182_115
182,120,915,GE0015,919,247 DEM,0,182_120
182,130,915,GE0015,919,247 DEM,0,182_130
182,135,915,GE0015,919,247 DEM,0,182_135
182,140,915,GE0015,919,247 DEM,0,182_140
192,155,915,GE0015,919,247 DEM,0,192_155
192,160,915,GE0015,919,247 DEM,0,192_160
192,165,915,GE0015,919,247 DEM,0,192_165
192,170,915,GE0015,919,247 DEM,0,192_170
192,175,915,GE0015,919,247 DEM,0,192_175
192,180,915,GE0015,919,247 DEM,0,192_180
192,185,915,GE0015,919,247 DEM,0,192_185
192,190,915,GE0015,919,247 DEM,0,192_190
202,200,915,GE0015,919,247 DEM,0,202_200
212,215,915,GE0015,919,247 DEM,0,212_215
222,225,915,GE0015,919,247 DEM,0,222_225
382,575,915,GE0015,919,247 DEM,0,382_575
382,580,915,GE0015,919,247 DEM,0,382_580
382,585,915,GE0015,919,247 DEM,0,382_585
382,590,915,GE0015,919,247 DEM,0,382_590
382,595,915,GE0015,919,247 DEM,0,382_595
382,600,915,GE0015,919,247 DEM,0,382_600
382,605,915,GE0015,919,247 DEM,0,382_605
676,915,915,GE0015,919,247 DEM,0,676_915
676,920,915,GE0015,919,247 DEM,0,676_920
677,925,915,GE0015,919,247 DEM,0,677_925
677,930,915,GE0015,919,247 DEM,0,677_930
1862,1950,915,GE0015,919,247 DEM,0,1862_1950
3007,1,915,GE0015,919,247 DEM,0,3007_1
3032,1,915,GE0015,919,247 DEM,0,3032_1
3032,2,915,GE0015,919,247 DEM,0,3032_2
3097,1,915,GE0015,919,247 DEM,0,3097_1
4022,3775,915,GE0015,919,247 DEM,0,4022_3775
4022,3780,915,GE0015,919,247 DEM,0,4022_3780
9398,1,915,GE0015,919,247 DEM,0,9398_1
8003,1,915,GE0015,919,247 DEM,0,8003_1
8003,2,915,GE0015,919,247 DEM,0,8003_2
181,100,915,GE0015,920,247 REP,0,181_100
181,105,915,GE0015,920,247 REP,0,181_105
191,145,915,GE0015,920,247 REP,0,191_145
191,150,915,GE0015,920,247 REP,0,191_150
201,195,915,GE0015,920,247 REP,0,201_195
211,210,915,GE0015,920,247 REP,0,211_210
221,220,915,GE0015,920,247 REP,0,221_220
381,570,915,GE0015,920,247 REP,0,381_570
1861,1940,915,GE0015,920,247 REP,0,1861_1940
1861,1945,915,GE0015,920,247 REP,0,1861_1945
3006,1,915,GE0015,920,247 REP,0,3006_1
3006,2,915,GE0015,920,247 REP,0,3006_2
3031,1,915,GE0015,920,247 REP,0,3031_1
3031,2,915,GE0015,920,247 REP,0,3031_2
3036,1,915,GE0015,920,247 REP,0,3036_1
3096,1,915,GE0015,920,247 REP,0,3096_1
7369,1,915,GE0015,920,247 REP,0,7369_1
4021,3760,915,GE0015,920,247 REP,0,4021_3760
4021,3765,915,GE0015,920,247 REP,0,4021_3765
4021,3770,915,GE0015,920,247 REP,0,4021_3770
4571,3755,915,GE0015,920,247 REP,0,4571_3755
8003,1,915,GE0015,920,247 REP,0,8003_1
8003,2,915,GE0015,920,247 REP,0,8003_2
8003,1,915,GE0015,921,247 NP,0,8003_1
8003,2,915,GE0015,921,247 NP,0,8003_2
182,110,915,GE0015,922,248 DEM,0,182_110
182,115,915,GE0015,922,248 DEM,0,182_115
182,120,915,GE0015,922,248 DEM,0,182_120
182,130,915,GE0015,922,248 DEM,0,182_130
182,135,915,GE0015,922,248 DEM,0,182_135
182,140,915,GE0015,922,248 DEM,0,182_140
192,155,915,GE0015,922,248 DEM,0,192_155
192,160,915,GE0015,922,248 DEM,0,192_160
192,165,915,GE0015,922,248 DEM,0,192_165
192,170,915,GE0015,922,248 DEM,0,192_170
192,175,915,GE0015,922,248 DEM,0,192_175
192,180,915,GE0015,922,248 DEM,0,192_180
192,185,915,GE0015,922,248 DEM,0,192_185
192,190,915,GE0015,922,248 DEM,0,192_190
202,200,915,GE0015,922,248 DEM,0,202_200
212,215,915,GE0015,922,248 DEM,0,212_215
222,225,915,GE0015,922,248 DEM,0,222_225
382,575,915,GE0015,922,248 DEM,0,382_575
382,580,915,GE0015,922,248 DEM,0,382_580
382,585,915,GE0015,922,248 DEM,0,382_585
382,590,915,GE0015,922,248 DEM,0,382_590
382,595,915,GE0015,922,248 DEM,0,382_595
382,600,915,GE0015,922,248 DEM,0,382_600
382,605,915,GE0015,922,248 DEM,0,382_605
676,915,915,GE0015,922,248 DEM,0,676_915
676,920,915,GE0015,922,248 DEM,0,676_920
677,925,915,GE0015,922,248 DEM,0,677_925
677,930,915,GE0015,922,248 DEM,0,677_930
1862,1950,915,GE0015,922,248 DEM,0,1862_1950
3007,1,915,GE0015,922,248 DEM,0,3007_1
3032,1,915,GE0015,922,248 DEM,0,3032_1
3032,2,915,GE0015,922,248 DEM,0,3032_2
4022,3775,915,GE0015,922,248 DEM,0,4022_3775
4022,3780,915,GE0015,922,248 DEM,0,4022_3780
9398,1,915,GE0015,922,248 DEM,0,9398_1
8003,1,915,GE0015,922,248 DEM,0,8003_1
8003,2,915,GE0015,922,248 DEM,0,8003_2
181,100,915,GE0015,923,248 REP,0,181_100
181,105,915,GE0015,923,248 REP,0,181_105
191,145,915,GE0015,923,248 REP,0,191_145
191,150,915,GE0015,923,248 REP,0,191_150
201,195,915,GE0015,923,248 REP,0,201_195
211,210,915,GE0015,923,248 REP,0,211_210
221,220,915,GE0015,923,248 REP,0,221_220
381,570,915,GE0015,923,248 REP,0,381_570
1861,1940,915,GE0015,923,248 REP,0,1861_1940
1861,1945,915,GE0015,923,248 REP,0,1861_1945
3006,1,915,GE0015,923,248 REP,0,3006_1
3006,2,915,GE0015,923,248 REP,0,3006_2
3031,1,915,GE0015,923,248 REP,0,3031_1
3031,2,915,GE0015,923,248 REP,0,3031_2
3036,1,915,GE0015,923,248 REP,0,3036_1
7369,1,915,GE0015,923,248 REP,0,7369_1
4021,3760,915,GE0015,923,248 REP,0,4021_3760
4021,3765,915,GE0015,923,248 REP,0,4021_3765
4021,3770,915,GE0015,923,248 REP,0,4021_3770
4571,3755,915,GE0015,923,248 REP,0,4571_3755
8003,1,915,GE0015,923,248 REP,0,8003_1
8003,2,915,GE0015,923,248 REP,0,8003_2
8003,1,915,GE0015,924,248 NP,0,8003_1
8003,2,915,GE0015,924,248 NP,0,8003_2
182,110,925,GE0016,925,249 DEM,0,182_110
182,115,925,GE0016,925,249 DEM,0,182_115
182,120,925,GE0016,925,249 DEM,0,182_120
182,130,925,GE0016,925,249 DEM,0,182_130
182,135,925,GE0016,925,249 DEM,0,182_135
182,140,925,GE0016,925,249 DEM,0,182_140
192,155,925,GE0016,925,249 DEM,0,192_155
192,160,925,GE0016,925,249 DEM,0,192_160
192,165,925,GE0016,925,249 DEM,0,192_165
192,170,925,GE0016,925,249 DEM,0,192_170
192,175,925,GE0016,925,249 DEM,0,192_175
192,180,925,GE0016,925,249 DEM,0,192_180
192,185,925,GE0016,925,249 DEM,0,192_185
192,190,925,GE0016,925,249 DEM,0,192_190
202,200,925,GE0016,925,249 DEM,0,202_200
212,215,925,GE0016,925,249 DEM,0,212_215
222,225,925,GE0016,925,249 DEM,0,222_225
382,575,925,GE0016,925,249 DEM,0,382_575
382,580,925,GE0016,925,249 DEM,0,382_580
382,585,925,GE0016,925,249 DEM,0,382_585
382,590,925,GE0016,925,249 DEM,0,382_590
382,595,925,GE0016,925,249 DEM,0,382_595
382,600,925,GE0016,925,249 DEM,0,382_600
382,605,925,GE0016,925,249 DEM,0,382_605
676,915,925,GE0016,925,249 DEM,0,676_915
676,920,925,GE0016,925,249 DEM,0,676_920
677,925,925,GE0016,925,249 DEM,0,677_925
677,930,925,GE0016,925,249 DEM,0,677_930
1872,1960,925,GE0016,925,249 DEM,0,1872_1960
3007,1,925,GE0016,925,249 DEM,0,3007_1
3032,1,925,GE0016,925,249 DEM,0,3032_1
3032,2,925,GE0016,925,249 DEM,0,3032_2
4022,3775,925,GE0016,925,249 DEM,0,4022_3775
4022,3780,925,GE0016,925,249 DEM,0,4022_3780
181,100,925,GE0016,926,249 REP,0,181_100
181,105,925,GE0016,926,249 REP,0,181_105
191,145,925,GE0016,926,249 REP,0,191_145
191,150,925,GE0016,926,249 REP,0,191_150
201,195,925,GE0016,926,249 REP,0,201_195
211,210,925,GE0016,926,249 REP,0,211_210
221,220,925,GE0016,926,249 REP,0,221_220
381,570,925,GE0016,926,249 REP,0,381_570
1871,1955,925,GE0016,926,249 REP,0,1871_1955
3006,1,925,GE0016,926,249 REP,0,3006_1
3006,2,925,GE0016,926,249 REP,0,3006_2
3031,1,925,GE0016,926,249 REP,0,3031_1
3031,2,925,GE0016,926,249 REP,0,3031_2
3036,1,925,GE0016,926,249 REP,0,3036_1
3106,1,925,GE0016,926,249 REP,0,3106_1
3106,2,925,GE0016,926,249 REP,0,3106_2
7369,1,925,GE0016,926,249 REP,0,7369_1
4021,3760,925,GE0016,926,249 REP,0,4021_3760
4021,3765,925,GE0016,926,249 REP,0,4021_3765
4021,3770,925,GE0016,926,249 REP,0,4021_3770
4571,3755,925,GE0016,926,249 REP,0,4571_3755
382,575,925,GE0016,927,FED14 DEM,0,382_575
382,580,925,GE0016,927,FED14 DEM,0,382_580
382,585,925,GE0016,927,FED14 DEM,0,382_585
382,590,925,GE0016,927,FED14 DEM,0,382_590
382,595,925,GE0016,927,FED14 DEM,0,382_595
382,600,925,GE0016,927,FED14 DEM,0,382_600
382,605,925,GE0016,927,FED14 DEM,0,382_605
381,570,925,GE0016,928,FED14 REP,0,381_570
182,110,925,GE0016,929,250 DEM,0,182_110
182,115,925,GE0016,929,250 DEM,0,182_115
182,120,925,GE0016,929,250 DEM,0,182_120
182,130,925,GE0016,929,250 DEM,0,182_130
182,135,925,GE0016,929,250 DEM,0,182_135
182,140,925,GE0016,929,250 DEM,0,182_140
192,155,925,GE0016,929,250 DEM,0,192_155
192,160,925,GE0016,929,250 DEM,0,192_160
192,165,925,GE0016,929,250 DEM,0,192_165
192,170,925,GE0016,929,250 DEM,0,192_170
192,175,925,GE0016,929,250 DEM,0,192_175
192,180,925,GE0016,929,250 DEM,0,192_180
192,185,925,GE0016,929,250 DEM,0,192_185
192,190,925,GE0016,929,250 DEM,0,192_190
202,200,925,GE0016,929,250 DEM,0,202_200
212,215,925,GE0016,929,250 DEM,0,212_215
222,225,925,GE0016,929,250 DEM,0,222_225
382,575,925,GE0016,929,250 DEM,0,382_575
382,580,925,GE0016,929,250 DEM,0,382_580
382,585,925,GE0016,929,250 DEM,0,382_585
382,590,925,GE0016,929,250 DEM,0,382_590
382,595,925,GE0016,929,250 DEM,0,382_595
382,600,925,GE0016,929,250 DEM,0,382_600
382,605,925,GE0016,929,250 DEM,0,382_605
676,915,925,GE0016,929,250 DEM,0,676_915
676,920,925,GE0016,929,250 DEM,0,676_920
677,925,925,GE0016,929,250 DEM,0,677_925
677,930,925,GE0016,929,250 DEM,0,677_930
1872,1960,925,GE0016,929,250 DEM,0,1872_1960
3007,1,925,GE0016,929,250 DEM,0,3007_1
3032,1,925,GE0016,929,250 DEM,0,3032_1
3032,2,925,GE0016,929,250 DEM,0,3032_2
4022,3775,925,GE0016,929,250 DEM,0,4022_3775
4022,3780,925,GE0016,929,250 DEM,0,4022_3780
8003,1,925,GE0016,929,250 DEM,0,8003_1
8003,2,925,GE0016,929,250 DEM,0,8003_2
181,100,925,GE0016,930,250 REP,0,181_100
181,105,925,GE0016,930,250 REP,0,181_105
191,145,925,GE0016,930,250 REP,0,191_145
191,150,925,GE0016,930,250 REP,0,191_150
201,195,925,GE0016,930,250 REP,0,201_195
211,210,925,GE0016,930,250 REP,0,211_210
221,220,925,GE0016,930,250 REP,0,221_220
381,570,925,GE0016,930,250 REP,0,381_570
1871,1955,925,GE0016,930,250 REP,0,1871_1955
3006,1,925,GE0016,930,250 REP,0,3006_1
3006,2,925,GE0016,930,250 REP,0,3006_2
3031,1,925,GE0016,930,250 REP,0,3031_1
3031,2,925,GE0016,930,250 REP,0,3031_2
3036,1,925,GE0016,930,250 REP,0,3036_1
3106,1,925,GE0016,930,250 REP,0,3106_1
3106,2,925,GE0016,930,250 REP,0,3106_2
7369,1,925,GE0016,930,250 REP,0,7369_1
4021,3760,925,GE0016,930,250 REP,0,4021_3760
4021,3765,925,GE0016,930,250 REP,0,4021_3765
4021,3770,925,GE0016,930,250 REP,0,4021_3770
4571,3755,925,GE0016,930,250 REP,0,4571_3755
8003,1,925,GE0016,930,250 REP,0,8003_1
8003,2,925,GE0016,930,250 REP,0,8003_2
8003,1,925,GE0016,931,250 NP,0,8003_1
8003,2,925,GE0016,931,250 NP,0,8003_2
182,110,932,GE0017,932,251 DEM,0,182_110
182,115,932,GE0017,932,251 DEM,0,182_115
182,120,932,GE0017,932,251 DEM,0,182_120
182,130,932,GE0017,932,251 DEM,0,182_130
182,135,932,GE0017,932,251 DEM,0,182_135
182,140,932,GE0017,932,251 DEM,0,182_140
192,155,932,GE0017,932,251 DEM,0,192_155
192,160,932,GE0017,932,251 DEM,0,192_160
192,165,932,GE0017,932,251 DEM,0,192_165
192,170,932,GE0017,932,251 DEM,0,192_170
192,175,932,GE0017,932,251 DEM,0,192_175
192,180,932,GE0017,932,251 DEM,0,192_180
192,185,932,GE0017,932,251 DEM,0,192_185
192,190,932,GE0017,932,251 DEM,0,192_190
202,200,932,GE0017,932,251 DEM,0,202_200
212,215,932,GE0017,932,251 DEM,0,212_215
222,225,932,GE0017,932,251 DEM,0,222_225
382,575,932,GE0017,932,251 DEM,0,382_575
382,580,932,GE0017,932,251 DEM,0,382_580
382,585,932,GE0017,932,251 DEM,0,382_585
382,590,932,GE0017,932,251 DEM,0,382_590
382,595,932,GE0017,932,251 DEM,0,382_595
382,600,932,GE0017,932,251 DEM,0,382_600
382,605,932,GE0017,932,251 DEM,0,382_605
676,915,932,GE0017,932,251 DEM,0,676_915
676,920,932,GE0017,932,251 DEM,0,676_920
677,925,932,GE0017,932,251 DEM,0,677_925
677,930,932,GE0017,932,251 DEM,0,677_930
1872,1960,932,GE0017,932,251 DEM,0,1872_1960
3007,1,932,GE0017,932,251 DEM,0,3007_1
3032,1,932,GE0017,932,251 DEM,0,3032_1
3032,2,932,GE0017,932,251 DEM,0,3032_2
3097,1,932,GE0017,932,251 DEM,0,3097_1
4022,3775,932,GE0017,932,251 DEM,0,4022_3775
4022,3780,932,GE0017,932,251 DEM,0,4022_3780
181,100,932,GE0017,933,251 REP,0,181_100
181,105,932,GE0017,933,251 REP,0,181_105
191,145,932,GE0017,933,251 REP,0,191_145
191,150,932,GE0017,933,251 REP,0,191_150
201,195,932,GE0017,933,251 REP,0,201_195
211,210,932,GE0017,933,251 REP,0,211_210
221,220,932,GE0017,933,251 REP,0,221_220
381,570,932,GE0017,933,251 REP,0,381_570
1871,1955,932,GE0017,933,251 REP,0,1871_1955
3006,1,932,GE0017,933,251 REP,0,3006_1
3006,2,932,GE0017,933,251 REP,0,3006_2
3031,1,932,GE0017,933,251 REP,0,3031_1
3031,2,932,GE0017,933,251 REP,0,3031_2
3036,1,932,GE0017,933,251 REP,0,3036_1
3096,1,932,GE0017,933,251 REP,0,3096_1
7369,1,932,GE0017,933,251 REP,0,7369_1
4021,3760,932,GE0017,933,251 REP,0,4021_3760
4021,3765,932,GE0017,933,251 REP,0,4021_3765
4021,3770,932,GE0017,933,251 REP,0,4021_3770
4571,3755,932,GE0017,933,251 REP,0,4571_3755
9403,1,932,GE0017,933,251 REP,0,9403_1
382,575,932,GE0017,934,FED14 DEM,0,382_575
382,580,932,GE0017,934,FED14 DEM,0,382_580
382,585,932,GE0017,934,FED14 DEM,0,382_585
382,590,932,GE0017,934,FED14 DEM,0,382_590
382,595,932,GE0017,934,FED14 DEM,0,382_595
382,600,932,GE0017,934,FED14 DEM,0,382_600
382,605,932,GE0017,934,FED14 DEM,0,382_605
381,570,932,GE0017,935,FED14 REP,0,381_570
182,110,932,GE0017,936,252 DEM,0,182_110
182,115,932,GE0017,936,252 DEM,0,182_115
182,120,932,GE0017,936,252 DEM,0,182_120
182,130,932,GE0017,936,252 DEM,0,182_130
182,135,932,GE0017,936,252 DEM,0,182_135
182,140,932,GE0017,936,252 DEM,0,182_140
192,155,932,GE0017,936,252 DEM,0,192_155
192,160,932,GE0017,936,252 DEM,0,192_160
192,165,932,GE0017,936,252 DEM,0,192_165
192,170,932,GE0017,936,252 DEM,0,192_170
192,175,932,GE0017,936,252 DEM,0,192_175
192,180,932,GE0017,936,252 DEM,0,192_180
192,185,932,GE0017,936,252 DEM,0,192_185
192,190,932,GE0017,936,252 DEM,0,192_190
202,200,932,GE0017,936,252 DEM,0,202_200
212,215,932,GE0017,936,252 DEM,0,212_215
222,225,932,GE0017,936,252 DEM,0,222_225
382,575,932,GE0017,936,252 DEM,0,382_575
382,580,932,GE0017,936,252 DEM,0,382_580
382,585,932,GE0017,936,252 DEM,0,382_585
382,590,932,GE0017,936,252 DEM,0,382_590
382,595,932,GE0017,936,252 DEM,0,382_595
382,600,932,GE0017,936,252 DEM,0,382_600
382,605,932,GE0017,936,252 DEM,0,382_605
676,915,932,GE0017,936,252 DEM,0,676_915
676,920,932,GE0017,936,252 DEM,0,676_920
677,925,932,GE0017,936,252 DEM,0,677_925
677,930,932,GE0017,936,252 DEM,0,677_930
1872,1960,932,GE0017,936,252 DEM,0,1872_1960
3007,1,932,GE0017,936,252 DEM,0,3007_1
3032,1,932,GE0017,936,252 DEM,0,3032_1
3032,2,932,GE0017,936,252 DEM,0,3032_2
4022,3775,932,GE0017,936,252 DEM,0,4022_3775
4022,3780,932,GE0017,936,252 DEM,0,4022_3780
8003,1,932,GE0017,936,252 DEM,0,8003_1
8003,2,932,GE0017,936,252 DEM,0,8003_2
181,100,932,GE0017,937,252 REP,0,181_100
181,105,932,GE0017,937,252 REP,0,181_105
191,145,932,GE0017,937,252 REP,0,191_145
